"","region","date","temp","rain"
"691","SYU",2009-11-21,15.556,0
"692","SYU",2009-11-22,16.158,0
"693","SYU",2009-11-23,18.101,0
"694","SYU",2009-11-24,17.77,0
"695","SYU",2009-11-25,18.555,0
"696","SYU",2009-11-26,18.532,0
"697","SYU",2009-11-27,17.972,0
"698","SYU",2009-11-28,16.663,0
"699","SYU",2009-11-29,16.333,0
"700","SYU",2009-11-30,14.846,0
"701","SYU",2009-12-01,13.503,0
"702","SYU",2009-12-02,14.746,0
"703","SYU",2009-12-03,11.441,0
"704","SYU",2009-12-04,12.7,0
"705","SYU",2009-12-05,13.175,0
"706","SYU",2009-12-06,14.249,0
"707","SYU",2009-12-07,14.779,0
"708","SYU",2009-12-08,16.472,0
"709","SYU",2009-12-09,16.65,0
"710","SYU",2009-12-10,16.541,0
"711","SYU",2009-12-11,17.599,0
"712","SYU",2009-12-12,16.405,0
"713","SYU",2009-12-13,17.0700000000001,0
"714","SYU",2009-12-14,16.176,0
"715","SYU",2009-12-15,14.85,1
"716","SYU",2009-12-16,12.612,13
"717","SYU",2009-12-17,10.295,3
"718","SYU",2009-12-18,8.65200000000004,2
"719","SYU",2009-12-19,8.51800000000003,1
"720","SYU",2009-12-20,8.15500000000003,0
"721","SYU",2009-12-21,10.034,0
"722","SYU",2009-12-22,12.504,0
"723","SYU",2009-12-23,13.328,0
"724","SYU",2009-12-24,15.925,1
"725","SYU",2009-12-25,14.713,1
"726","SYU",2009-12-26,12.9,0
"727","SYU",2009-12-27,12.109,17
"728","SYU",2009-12-28,9.88400000000001,5
"729","SYU",2009-12-29,12.809,3
"730","SYU",2009-12-30,12.732,2
"731","SYU",2009-12-31,10.901,2
"732","SYU",2010-01-01,13.323,0
"733","SYU",2010-01-02,13.116,17
"734","SYU",2010-01-03,12.613,1
"735","SYU",2010-01-04,13.363,2
"736","SYU",2010-01-05,12.2070000000001,1
"737","SYU",2010-01-06,11.486,6
"738","SYU",2010-01-07,10.959,13
"739","SYU",2010-01-08,9.721,5
"740","SYU",2010-01-09,12.894,1
"741","SYU",2010-01-10,13.234,0
"742","SYU",2010-01-11,11.788,8
"743","SYU",2010-01-12,5.71300000000002,1
"744","SYU",2010-01-13,7.13,0
"745","SYU",2010-01-14,9.92700000000002,0
"746","SYU",2010-01-15,11.451,0
"747","SYU",2010-01-16,12.757,0
"748","SYU",2010-01-17,14.004,0
"749","SYU",2010-01-18,15.068,0
"750","SYU",2010-01-19,16.224,0
"751","SYU",2010-01-20,18.501,0
"752","SYU",2010-01-21,16.595,1
"753","SYU",2010-01-22,13.683,1
"754","SYU",2010-01-23,13.593,1
"755","SYU",2010-01-24,14.991,1
"756","SYU",2010-01-25,13.318,4
"757","SYU",2010-01-26,14.794,0
"758","SYU",2010-01-27,16.465,0
"759","SYU",2010-01-28,15.893,2
"760","SYU",2010-01-29,16.046,0
"761","SYU",2010-01-30,15.55,0
"762","SYU",2010-01-31,17.263,0
"763","SYU",2010-02-01,16.188,0
"764","SYU",2010-02-02,14.73,0
"765","SYU",2010-02-03,14.242,0
"766","SYU",2010-02-04,14.772,0
"767","SYU",2010-02-05,14.8200000000001,0
"768","SYU",2010-02-06,14.927,14
"769","SYU",2010-02-07,15.261,5
"770","SYU",2010-02-08,17.175,0
"771","SYU",2010-02-09,18.398,0
"772","SYU",2010-02-10,20.522,0
"773","SYU",2010-02-11,19.264,1
"774","SYU",2010-02-12,11.697,4
"775","SYU",2010-02-13,12.296,2
"776","SYU",2010-02-14,14.6,2
"777","SYU",2010-02-15,12.392,12
"778","SYU",2010-02-16,9.62800000000004,24
"779","SYU",2010-02-17,9.14800000000002,15
"780","SYU",2010-02-18,8.13500000000005,30
"781","SYU",2010-02-19,8.04200000000003,18
"782","SYU",2010-02-20,11.777,0
"783","SYU",2010-02-21,13.194,0
"784","SYU",2010-02-22,13.118,3
"785","SYU",2010-02-23,15.271,0
"786","SYU",2010-02-24,17.549,0
"787","SYU",2010-02-25,20.184,1
"788","SYU",2010-02-26,20.564,0
"789","SYU",2010-02-27,18.64,1
"790","SYU",2010-02-28,19.165,0
"791","SYU",2010-03-01,20.548,0
"792","SYU",2010-03-02,18.788,1
"793","SYU",2010-03-03,18.641,0
"794","SYU",2010-03-04,20.073,1
"795","SYU",2010-03-05,20.248,0
"796","SYU",2010-03-06,18.538,0
"797","SYU",2010-03-07,15.664,0
"798","SYU",2010-03-08,14.732,5
"799","SYU",2010-03-09,7.80600000000004,12
"800","SYU",2010-03-10,8.33200000000005,0
"801","SYU",2010-03-11,13.442,0
"802","SYU",2010-03-12,15.912,2
"803","SYU",2010-03-13,17.411,2
"804","SYU",2010-03-14,20.685,0
"805","SYU",2010-03-15,19.549,1
"806","SYU",2010-03-16,16.365,0
"807","SYU",2010-03-17,16.085,0
"808","SYU",2010-03-18,18.159,0
"809","SYU",2010-03-19,19.309,0
"810","SYU",2010-03-20,20.639,0
"811","SYU",2010-03-21,21.096,0
"812","SYU",2010-03-22,20.892,0
"813","SYU",2010-03-23,21.691,0
"814","SYU",2010-03-24,19.266,2
"815","SYU",2010-03-25,11.432,5
"816","SYU",2010-03-26,12.551,0
"817","SYU",2010-03-27,15.016,0
"818","SYU",2010-03-28,14.574,0
"819","SYU",2010-03-29,17.213,0
"820","SYU",2010-03-30,17.382,1
"821","SYU",2010-03-31,18.805,0
"822","SYU",2010-04-01,20.763,1
"823","SYU",2010-04-02,16.997,8
"824","SYU",2010-04-03,17.14,3
"825","SYU",2010-04-04,17.146,1
"826","SYU",2010-04-05,19.3440000000001,2
"827","SYU",2010-04-06,18.056,3
"828","SYU",2010-04-07,17.075,1
"829","SYU",2010-04-08,15.384,19
"830","SYU",2010-04-09,17.217,0
"831","SYU",2010-04-10,19.206,0
"832","SYU",2010-04-11,20.979,0
"833","SYU",2010-04-12,22.498,0
"834","SYU",2010-04-13,19.229,0
"835","SYU",2010-04-14,18.8440000000001,0
"836","SYU",2010-04-15,14.645,15
"837","SYU",2010-04-16,16.785,0
"838","SYU",2010-04-17,18.89,4
"839","SYU",2010-04-18,17.288,8
"840","SYU",2010-04-19,20.397,1
"841","SYU",2010-04-20,21.004,2
"842","SYU",2010-04-21,23.144,0
"843","SYU",2010-04-22,20.839,13
"844","SYU",2010-04-23,14.5,16
"845","SYU",2010-04-24,16.052,5
"846","SYU",2010-04-25,18.53,1
"847","SYU",2010-04-26,18.897,4
"848","SYU",2010-04-27,18.932,4
"849","SYU",2010-04-28,17.926,3
"850","SYU",2010-04-29,19.3200000000001,15
"851","SYU",2010-04-30,18.546,1
"852","SYU",2010-05-01,20.249,0
"853","SYU",2010-05-02,18.669,0
"854","SYU",2010-05-03,21.315,1
"855","SYU",2010-05-04,21.753,0
"856","SYU",2010-05-05,23.267,0
"857","SYU",2010-05-06,22.694,1
"858","SYU",2010-05-07,20.474,8
"859","SYU",2010-05-08,21.931,3
"860","SYU",2010-05-09,22.687,2
"861","SYU",2010-05-10,20.785,11
"862","SYU",2010-05-11,21.159,1
"863","SYU",2010-05-12,21.633,4
"864","SYU",2010-05-13,20.946,2
"865","SYU",2010-05-14,20.281,1
"866","SYU",2010-05-15,20.482,2
"867","SYU",2010-05-16,22.284,0
"868","SYU",2010-05-17,23.55,0
"869","SYU",2010-05-18,24.824,1
"870","SYU",2010-05-19,24.343,0
"871","SYU",2010-05-20,24.0700000000001,0
"872","SYU",2010-05-21,24.323,0
"873","SYU",2010-05-22,25.708,0
"874","SYU",2010-05-23,20.785,33
"875","SYU",2010-05-24,22.123,0
"876","SYU",2010-05-25,23.729,0
"877","SYU",2010-05-26,24.509,3
"878","SYU",2010-05-27,22.15,10
"879","SYU",2010-05-28,22.762,10
"880","SYU",2010-05-29,20.6,32
"881","SYU",2010-05-30,19.794,16
"882","SYU",2010-05-31,20.725,2
"883","SYU",2010-06-01,21.247,1
"884","SYU",2010-06-02,18.699,20
"885","SYU",2010-06-03,19.79,4
"886","SYU",2010-06-04,20.309,4
"887","SYU",2010-06-05,19.967,3
"888","SYU",2010-06-06,20.937,1
"889","SYU",2010-06-07,21.78,0
"890","SYU",2010-06-08,22.56,1
"891","SYU",2010-06-09,22.465,2
"892","SYU",2010-06-10,22.349,7
"893","SYU",2010-06-11,20.761,14
"894","SYU",2010-06-12,21.327,7
"895","SYU",2010-06-13,21.734,8
"896","SYU",2010-06-14,22.765,5
"897","SYU",2010-06-15,23.251,4
"898","SYU",2010-06-16,24.606,1
"899","SYU",2010-06-17,25.53,1
"900","SYU",2010-06-18,25.731,0
"901","SYU",2010-06-19,25.347,0
"902","SYU",2010-06-20,25.547,0
"903","SYU",2010-06-21,24.246,5
"904","SYU",2010-06-22,24.335,1
"905","SYU",2010-06-23,23.811,1
"906","SYU",2010-06-24,23.89,5
"907","SYU",2010-06-25,23.126,6
"908","SYU",2010-06-26,24.204,6
"909","SYU",2010-06-27,24.306,32
"910","SYU",2010-06-28,24.426,16
"911","SYU",2010-06-29,24.217,3
"912","SYU",2010-06-30,24.849,1
"913","SYU",2010-07-01,25.774,2
"914","SYU",2010-07-02,26.237,1
"915","SYU",2010-07-03,27.014,0
"916","SYU",2010-07-04,26.905,0
"917","SYU",2010-07-05,27.182,0
"918","SYU",2010-07-06,26.785,0
"919","SYU",2010-07-07,26.711,0
"920","SYU",2010-07-08,26.336,0
"921","SYU",2010-07-09,25.817,0
"922","SYU",2010-07-10,26.092,2
"923","SYU",2010-07-11,26.329,1
"924","SYU",2010-07-12,25.156,9
"925","SYU",2010-07-13,24.004,12
"926","SYU",2010-07-14,23.932,51
"927","SYU",2010-07-15,23.434,9
"928","SYU",2010-07-16,24.401,4
"929","SYU",2010-07-17,24.227,9
"930","SYU",2010-07-18,24.77,6
"931","SYU",2010-07-19,24.679,3
"932","SYU",2010-07-20,24.254,5
"933","SYU",2010-07-21,23.791,18
"934","SYU",2010-07-22,24.065,14
"935","SYU",2010-07-23,23.937,13
"936","SYU",2010-07-24,23.175,22
"937","SYU",2010-07-25,23.472,18
"938","SYU",2010-07-26,23.403,26
"939","SYU",2010-07-27,21.54,53
"940","SYU",2010-07-28,22.524,19
"941","SYU",2010-07-29,23.951,2
"942","SYU",2010-07-30,23.602,1
"943","SYU",2010-07-31,24.656,1
"944","SYU",2010-08-01,24.768,12
"945","SYU",2010-08-02,25.231,5
"946","SYU",2010-08-03,25.19,9
"947","SYU",2010-08-04,25.676,11
"948","SYU",2010-08-05,24.538,17
"949","SYU",2010-08-06,24.657,34
"950","SYU",2010-08-07,25.639,5
"951","SYU",2010-08-08,25.701,1
"952","SYU",2010-08-09,25.446,0
"953","SYU",2010-08-10,25.411,0
"954","SYU",2010-08-11,24.966,2
"955","SYU",2010-08-12,23.778,5
"956","SYU",2010-08-13,25.083,2
"957","SYU",2010-08-14,23.958,13
"958","SYU",2010-08-15,23.732,9
"959","SYU",2010-08-16,23.403,5
"960","SYU",2010-08-17,23.661,10
"961","SYU",2010-08-18,23.883,8
"962","SYU",2010-08-19,24.292,9
"963","SYU",2010-08-20,24.787,16
"964","SYU",2010-08-21,24.904,10
"965","SYU",2010-08-22,24.378,16
"966","SYU",2010-08-23,23.951,66
"967","SYU",2010-08-24,24.025,17
"968","SYU",2010-08-25,23.617,7
"969","SYU",2010-08-26,23.476,20
"970","SYU",2010-08-27,24.038,4
"971","SYU",2010-08-28,23.771,21
"972","SYU",2010-08-29,23.117,11
"973","SYU",2010-08-30,22.75,5
"974","SYU",2010-08-31,22.285,4
"975","SYU",2010-09-01,23.221,12
"976","SYU",2010-09-02,23.539,18
"977","SYU",2010-09-03,24.473,7
"978","SYU",2010-09-04,23.435,10
"979","SYU",2010-09-05,23.518,1
"980","SYU",2010-09-06,24.018,5
"981","SYU",2010-09-07,24.484,4
"982","SYU",2010-09-08,24.642,9
"983","SYU",2010-09-09,22.421,53
"984","SYU",2010-09-10,24.256,6
"985","SYU",2010-09-11,23.422,50
"986","SYU",2010-09-12,22.978,2
"987","SYU",2010-09-13,23.798,1
"988","SYU",2010-09-14,22.944,9
"989","SYU",2010-09-15,23.716,3
"990","SYU",2010-09-16,23.872,2
"991","SYU",2010-09-17,23.109,1
"992","SYU",2010-09-18,23.189,38
"993","SYU",2010-09-19,22.917,45
"994","SYU",2010-09-20,22.325,23
"995","SYU",2010-09-21,23.7190000000001,3
"996","SYU",2010-09-22,23.689,2
"997","SYU",2010-09-23,23.062,5
"998","SYU",2010-09-24,21.965,1
"999","SYU",2010-09-25,23.112,5
"1000","SYU",2010-09-26,23.653,1
"1001","SYU",2010-09-27,23.536,2
"1002","SYU",2010-09-28,23.45,5
"1003","SYU",2010-09-29,23,2
"1004","SYU",2010-09-30,23.06,1
"1005","SYU",2010-10-01,23.488,0
"1006","SYU",2010-10-02,23.685,3
"1007","SYU",2010-10-03,22.1,5
"1008","SYU",2010-10-04,20.941,1
"1009","SYU",2010-10-05,21.032,1
"1010","SYU",2010-10-06,21.461,1
"1011","SYU",2010-10-07,22.236,3
"1012","SYU",2010-10-08,20.8320000000001,4
"1013","SYU",2010-10-09,21.862,3
"1014","SYU",2010-10-10,22.63,2
"1015","SYU",2010-10-11,23.198,4
"1016","SYU",2010-10-12,23.478,12
"1017","SYU",2010-10-13,23.244,1
"1018","SYU",2010-10-14,22.785,2
"1019","SYU",2010-10-15,21.339,1
"1020","SYU",2010-10-16,22.509,11
"1021","SYU",2010-10-17,22.507,0
"1022","SYU",2010-10-18,22.411,1
"1023","SYU",2010-10-19,22.428,78
"1024","SYU",2010-10-20,21.617,14
"1025","SYU",2010-10-21,20.159,8
"1026","SYU",2010-10-22,21.625,4
"1027","SYU",2010-10-23,21.784,12
"1028","SYU",2010-10-24,21.557,1
"1029","SYU",2010-10-25,20.379,3
"1030","SYU",2010-10-26,15.415,1
"1031","SYU",2010-10-27,14.211,1
"1032","SYU",2010-10-28,14.499,0
"1033","SYU",2010-10-29,14.856,0
"1034","SYU",2010-10-30,15.206,0
"1035","SYU",2010-10-31,15.849,0
"1036","SYU",2010-11-01,16.965,0
"1037","SYU",2010-11-02,17.918,0
"1038","SYU",2010-11-03,18.09,0
"1039","SYU",2010-11-04,18.047,2
"1040","SYU",2010-11-05,17.709,10
"1041","SYU",2010-11-06,18.346,6
"1042","SYU",2010-11-07,20.026,1
"1043","SYU",2010-11-08,17.601,1
"1044","SYU",2010-11-09,15.916,0
"1045","SYU",2010-11-10,16.738,0
"1046","SYU",2010-11-11,16.955,0
"1047","SYU",2010-11-12,18.3,3
"1048","SYU",2010-11-13,17.706,15
"1049","SYU",2010-11-14,19.199,4
"1050","SYU",2010-11-15,17.178,3
"1051","SYU",2010-11-16,17.3,2
"1052","SYU",2010-11-17,17.352,0
"1053","SYU",2010-11-18,18.14,1
"1054","SYU",2010-11-19,17.196,1
"1055","SYU",2010-11-20,17.783,0
"1056","SYU",2010-11-21,17.963,1
"1057","SYU",2010-11-22,17.439,0
"1058","SYU",2010-11-23,15.193,1
"1059","SYU",2010-11-24,16.888,0
"1060","SYU",2010-11-25,14.526,0
"1061","SYU",2010-11-26,15.437,0
"1062","SYU",2010-11-27,16.58,0
"1063","SYU",2010-11-28,16.115,1
"1064","SYU",2010-11-29,16.637,1
"1065","SYU",2010-11-30,16.525,0
"1066","SYU",2010-12-01,18.321,0
"1067","SYU",2010-12-02,17.557,1
"1068","SYU",2010-12-03,16.879,0
"1069","SYU",2010-12-04,17.959,0
"1070","SYU",2010-12-05,17.977,0
"1071","SYU",2010-12-06,16.368,0
"1072","SYU",2010-12-07,10.675,0
"1073","SYU",2010-12-08,10.232,0
"1074","SYU",2010-12-09,12.105,0
"1075","SYU",2010-12-10,13.946,0
"1076","SYU",2010-12-11,15.01,0
"1077","SYU",2010-12-12,17.189,0
"1078","SYU",2010-12-13,19.539,0
"1079","SYU",2010-12-14,17.321,0
"1080","SYU",2010-12-15,13.393,29
"1081","SYU",2010-12-16,7.25100000000003,16
"1082","SYU",2010-12-17,8.26900000000001,0
"1083","SYU",2010-12-18,12.563,0
"1084","SYU",2010-12-19,13.257,0
"1085","SYU",2010-12-20,14.741,0
"1086","SYU",2010-12-21,15.3320000000001,0
"1087","SYU",2010-12-22,13.514,0
"1088","SYU",2010-12-23,15.155,0
"1089","SYU",2010-12-24,14.366,0
"1090","SYU",2010-12-25,11.113,5
"1091","SYU",2010-12-26,7.25700000000001,0
"1092","SYU",2010-12-27,10.077,0
"1093","SYU",2010-12-28,11.491,0
"1094","SYU",2010-12-29,13.663,0
"1095","SYU",2010-12-30,11.295,0
"1096","SYU",2010-12-31,8.30500000000001,0
"1097","SYU",2011-01-01,8.774,0
"1098","SYU",2011-01-02,11.026,0
"1099","SYU",2011-01-03,10.252,0
"1100","SYU",2011-01-04,11.244,3
"1101","SYU",2011-01-05,13.336,2
"1102","SYU",2011-01-06,9.70800000000003,1
"1103","SYU",2011-01-07,10.106,1
"1104","SYU",2011-01-08,12.552,0
"1105","SYU",2011-01-09,11.205,1
"1106","SYU",2011-01-10,10.5,1
"1107","SYU",2011-01-11,7.62400000000002,21
"1108","SYU",2011-01-12,8.61799999999999,6
"1109","SYU",2011-01-13,11.99,2
"1110","SYU",2011-01-14,13.026,1
"1111","SYU",2011-01-15,6.48600000000005,1
"1112","SYU",2011-01-16,5.55400000000003,0
"1113","SYU",2011-01-17,9.52000000000004,0
"1114","SYU",2011-01-18,11.756,0
"1115","SYU",2011-01-19,13.259,0
"1116","SYU",2011-01-20,13.497,2
"1117","SYU",2011-01-21,11.426,0
"1118","SYU",2011-01-22,12.342,0
"1119","SYU",2011-01-23,11.724,0
"1120","SYU",2011-01-24,10.256,0
"1121","SYU",2011-01-25,11.798,0
"1122","SYU",2011-01-26,12.634,0
"1123","SYU",2011-01-27,13.561,0
"1124","SYU",2011-01-28,11.128,1
"1125","SYU",2011-01-29,8.346,2
"1126","SYU",2011-01-30,8.42900000000003,2
"1127","SYU",2011-01-31,9.02800000000002,1
"1128","SYU",2011-02-01,10.604,1
"1129","SYU",2011-02-02,10.703,0
"1130","SYU",2011-02-03,12.22,0
"1131","SYU",2011-02-04,12.679,0
"1132","SYU",2011-02-05,14.693,0
"1133","SYU",2011-02-06,14.501,0
"1134","SYU",2011-02-07,15.638,0
"1135","SYU",2011-02-08,14.968,0
"1136","SYU",2011-02-09,14.722,1
"1137","SYU",2011-02-10,14.182,0
"1138","SYU",2011-02-11,10.125,1
"1139","SYU",2011-02-12,9.80700000000002,4
"1140","SYU",2011-02-13,10.051,11
"1141","SYU",2011-02-14,7.69800000000004,2
"1142","SYU",2011-02-15,11.285,3
"1143","SYU",2011-02-16,12.984,1
"1144","SYU",2011-02-17,14.248,0
"1145","SYU",2011-02-18,13.104,1
"1146","SYU",2011-02-19,12.057,9
"1147","SYU",2011-02-20,11.424,2
"1148","SYU",2011-02-21,11.556,0
"1149","SYU",2011-02-22,13.751,0
"1150","SYU",2011-02-23,15.164,0
"1151","SYU",2011-02-24,15.203,1
"1152","SYU",2011-02-25,15.67,1
"1153","SYU",2011-02-26,16.812,0
"1154","SYU",2011-02-27,17.285,0
"1155","SYU",2011-02-28,16.763,0
"1156","SYU",2011-03-01,14.865,0
"1157","SYU",2011-03-02,13.943,1
"1158","SYU",2011-03-03,11.931,0
"1159","SYU",2011-03-04,12.399,1
"1160","SYU",2011-03-05,14.218,0
"1161","SYU",2011-03-06,15.678,12
"1162","SYU",2011-03-07,10.492,4
"1163","SYU",2011-03-08,12.563,2
"1164","SYU",2011-03-09,13.452,6
"1165","SYU",2011-03-10,12.528,3
"1166","SYU",2011-03-11,13.451,2
"1167","SYU",2011-03-12,14.068,0
"1168","SYU",2011-03-13,17.904,0
"1169","SYU",2011-03-14,19.22,0
"1170","SYU",2011-03-15,13.548,0
"1171","SYU",2011-03-16,11.999,0
"1172","SYU",2011-03-17,15.231,0
"1173","SYU",2011-03-18,15.252,3
"1174","SYU",2011-03-19,16.941,3
"1175","SYU",2011-03-20,21.237,1
"1176","SYU",2011-03-21,18.995,2
"1177","SYU",2011-03-22,14.382,0
"1178","SYU",2011-03-23,14.348,0
"1179","SYU",2011-03-24,13.168,1
"1180","SYU",2011-03-25,11.959,2
"1181","SYU",2011-03-26,10.703,9
"1182","SYU",2011-03-27,8.63400000000001,25
"1183","SYU",2011-03-28,12.229,1
"1184","SYU",2011-03-29,14.278,0
"1185","SYU",2011-03-30,15.586,0
"1186","SYU",2011-03-31,16.048,0
"1187","SYU",2011-04-01,17.628,1
"1188","SYU",2011-04-02,18.258,1
"1189","SYU",2011-04-03,16.58,1
"1190","SYU",2011-04-04,12.704,1
"1191","SYU",2011-04-05,13.851,0
"1192","SYU",2011-04-06,16.589,0
"1193","SYU",2011-04-07,18.166,0
"1194","SYU",2011-04-08,18.433,0
"1195","SYU",2011-04-09,19.253,0
"1196","SYU",2011-04-10,19.627,0
"1197","SYU",2011-04-11,18.8320000000001,0
"1198","SYU",2011-04-12,19.3200000000001,0
"1199","SYU",2011-04-13,19.18,0
"1200","SYU",2011-04-14,19.74,0
"1201","SYU",2011-04-15,21.444,0
"1202","SYU",2011-04-16,19.796,2
"1203","SYU",2011-04-17,18.023,13
"1204","SYU",2011-04-18,17.925,1
"1205","SYU",2011-04-19,17.063,0
"1206","SYU",2011-04-20,17.987,0
"1207","SYU",2011-04-21,18.886,0
"1208","SYU",2011-04-22,18.338,1
"1209","SYU",2011-04-23,17.066,0
"1210","SYU",2011-04-24,19.036,0
"1211","SYU",2011-04-25,19.425,0
"1212","SYU",2011-04-26,20.961,0
"1213","SYU",2011-04-27,22.215,0
"1214","SYU",2011-04-28,21.319,0
"1215","SYU",2011-04-29,19.961,10
"1216","SYU",2011-04-30,23.134,4
"1217","SYU",2011-05-01,21.763,13
"1218","SYU",2011-05-02,20.29,2
"1219","SYU",2011-05-03,20.0820000000001,5
"1220","SYU",2011-05-04,19.827,5
"1221","SYU",2011-05-05,20.52,7
"1222","SYU",2011-05-06,21.4690000000001,0
"1223","SYU",2011-05-07,22.103,0
"1224","SYU",2011-05-08,23.072,0
"1225","SYU",2011-05-09,23.878,2
"1226","SYU",2011-05-10,24.055,8
"1227","SYU",2011-05-11,25.087,1
"1228","SYU",2011-05-12,23.533,5
"1229","SYU",2011-05-13,21.802,8
"1230","SYU",2011-05-14,20.186,6
"1231","SYU",2011-05-15,19.979,4
"1232","SYU",2011-05-16,19.381,45
"1233","SYU",2011-05-17,18.521,13
"1234","SYU",2011-05-18,20.837,1
"1235","SYU",2011-05-19,21.306,1
"1236","SYU",2011-05-20,20.709,4
"1237","SYU",2011-05-21,22.267,21
"1238","SYU",2011-05-22,22.134,8
"1239","SYU",2011-05-23,20.468,33
"1240","SYU",2011-05-24,20.241,9
"1241","SYU",2011-05-25,21.432,4
"1242","SYU",2011-05-26,22.769,14
"1243","SYU",2011-05-27,21.9,20
"1244","SYU",2011-05-28,19.464,3
"1245","SYU",2011-05-29,20.282,0
"1246","SYU",2011-05-30,21.714,0
"1247","SYU",2011-05-31,23.148,20
"1248","SYU",2011-06-01,21.358,15
"1249","SYU",2011-06-02,21.735,2
"1250","SYU",2011-06-03,22.127,0
"1251","SYU",2011-06-04,24.382,0
"1252","SYU",2011-06-05,25.284,0
"1253","SYU",2011-06-06,25.907,0
"1254","SYU",2011-06-07,25.648,0
"1255","SYU",2011-06-08,25.534,0
"1256","SYU",2011-06-09,24.8440000000001,1
"1257","SYU",2011-06-10,24.178,11
"1258","SYU",2011-06-11,24.867,3
"1259","SYU",2011-06-12,24.835,3
"1260","SYU",2011-06-13,24.769,0
"1261","SYU",2011-06-14,25.352,0
"1262","SYU",2011-06-15,25.835,0
"1263","SYU",2011-06-16,24.973,2
"1264","SYU",2011-06-17,24.577,6
"1265","SYU",2011-06-18,24.855,5
"1266","SYU",2011-06-19,24.678,8
"1267","SYU",2011-06-20,25.069,3
"1268","SYU",2011-06-21,23.259,21
"1269","SYU",2011-06-22,24.277,1
"1270","SYU",2011-06-23,25.179,0
"1271","SYU",2011-06-24,24.418,32
"1272","SYU",2011-06-25,23.174,22
"1273","SYU",2011-06-26,24.209,1
"1274","SYU",2011-06-27,23.787,53
"1275","SYU",2011-06-28,22.077,37
"1276","SYU",2011-06-29,22.277,5
"1277","SYU",2011-06-30,23.956,8
"1278","SYU",2011-07-01,24.192,3
"1279","SYU",2011-07-02,24.339,5
"1280","SYU",2011-07-03,24.991,2
"1281","SYU",2011-07-04,25.041,2
"1282","SYU",2011-07-05,24.85,3
"1283","SYU",2011-07-06,24.378,2
"1284","SYU",2011-07-07,24.644,1
"1285","SYU",2011-07-08,25.437,0
"1286","SYU",2011-07-09,24.488,2
"1287","SYU",2011-07-10,23.324,21
"1288","SYU",2011-07-11,23.479,63
"1289","SYU",2011-07-12,23.505,38
"1290","SYU",2011-07-13,22.495,17
"1291","SYU",2011-07-14,23.013,30
"1292","SYU",2011-07-15,22.548,5
"1293","SYU",2011-07-16,22.798,13
"1294","SYU",2011-07-17,23.21,9
"1295","SYU",2011-07-18,23.759,33
"1296","SYU",2011-07-19,24.276,3
"1297","SYU",2011-07-20,24.351,1
"1298","SYU",2011-07-21,24.507,2
"1299","SYU",2011-07-22,24.935,1
"1300","SYU",2011-07-23,25.263,2
"1301","SYU",2011-07-24,25.314,2
"1302","SYU",2011-07-25,24.066,14
"1303","SYU",2011-07-26,23.735,12
"1304","SYU",2011-07-27,25.007,0
"1305","SYU",2011-07-28,25.407,6
"1306","SYU",2011-07-29,23.873,39
"1307","SYU",2011-07-30,24.04,9
"1308","SYU",2011-07-31,24.367,6
"1309","SYU",2011-08-01,24.689,5
"1310","SYU",2011-08-02,24.684,5
"1311","SYU",2011-08-03,24.577,1
"1312","SYU",2011-08-04,25.287,0
"1313","SYU",2011-08-05,24.351,1
"1314","SYU",2011-08-06,25.022,1
"1315","SYU",2011-08-07,24.796,2
"1316","SYU",2011-08-08,23.922,23
"1317","SYU",2011-08-09,23.744,41
"1318","SYU",2011-08-10,23.353,29
"1319","SYU",2011-08-11,23.338,15
"1320","SYU",2011-08-12,23.323,6
"1321","SYU",2011-08-13,23.643,2
"1322","SYU",2011-08-14,24.22,1
"1323","SYU",2011-08-15,24.739,1
"1324","SYU",2011-08-16,24.873,1
"1325","SYU",2011-08-17,24.83,5
"1326","SYU",2011-08-18,24.016,1
"1327","SYU",2011-08-19,23.998,5
"1328","SYU",2011-08-20,24.218,2
"1329","SYU",2011-08-21,23.293,9
"1330","SYU",2011-08-22,23.362,2
"1331","SYU",2011-08-23,23.398,2
"1332","SYU",2011-08-24,22.752,12
"1333","SYU",2011-08-25,24.38,2
"1334","SYU",2011-08-26,24.572,16
"1335","SYU",2011-08-27,24.097,22
"1336","SYU",2011-08-28,24.897,11
"1337","SYU",2011-08-29,24.107,69
"1338","SYU",2011-08-30,23.736,39
"1339","SYU",2011-08-31,22.862,5
"1340","SYU",2011-09-01,22.987,6
"1341","SYU",2011-09-02,22.51,13
"1342","SYU",2011-09-03,23.258,3
"1343","SYU",2011-09-04,23.502,0
"1344","SYU",2011-09-05,23.135,0
"1345","SYU",2011-09-06,22.6950000000001,0
"1346","SYU",2011-09-07,22.821,2
"1347","SYU",2011-09-08,23.566,1
"1348","SYU",2011-09-09,24.065,2
"1349","SYU",2011-09-10,24.023,3
"1350","SYU",2011-09-11,23.3200000000001,5
"1351","SYU",2011-09-12,23.401,4
"1352","SYU",2011-09-13,23.904,1
"1353","SYU",2011-09-14,23.031,50
"1354","SYU",2011-09-15,22.65,4
"1355","SYU",2011-09-16,23.018,0
"1356","SYU",2011-09-17,23.137,0
"1357","SYU",2011-09-18,23.223,0
"1358","SYU",2011-09-19,21.745,0
"1359","SYU",2011-09-20,20.884,0
"1360","SYU",2011-09-21,20.269,0
"1361","SYU",2011-09-22,20.599,1
"1362","SYU",2011-09-23,20.377,1
